[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 651/1099, 2ZB3HVWAVKI6RZM1RFY2299QTNRGOI
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 652/1099, 25KGMMEGOOGQHOPH7O12VEIU6BGBBS
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 653/1099, 236FXRDS4IC13AGYMX6M41A2UCEVYX
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 654/1099, 2LW6AUBXHWSHWROKY92ZZDRL9MQ3Z0
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 655/1099, 2NSUC26DG67DQ966PTB0FOK2VVI6DA
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 656/1099, 2LRF9SSSHX1180Q3IJ85I8J406IVZO
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 657/1099, 2XBP9RA7S5WMQIC9H2673JMHXRYYTK
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 658/1099, 28AQV66RLPHIIFK6LOMKL62NV7J6E3
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 659/1099, 2WVEY5COW0LGGB6J156LF6VN6GC5W1
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 660/1099, 2RHHHRRLFQ0OCZY26FBHR9EG3SNGPZ
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 661/1099, 2TEA6X3YOCCFPOSG9BGTLNII9FWQP4
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 662/1099, 2XVHDM25L8I9CBZH6SQ6RE4Q8O9GQQ
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 663/1099, 200A0RYNJ92N8WPBUPDJWUHY8JX94B
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 664/1099, 2AG24E6AUBXHL4KI4Z09YBZWP81W07
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 665/1099, 2BVD8XMB3Q39OCEHJ7F6W4EV4ABGRR
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 666/1099, 2DSVKI62NJQ2QJ5AYNHH9BKLOCULTF
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 667/1099, 2SM9F9SSSHX1QVRYH7WH8F8JG55YUB
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 668/1099, 2UQXMB3Q39Z00IX4DKK4HVST780TI9
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 669/1099, 28G0LWSBRI8IJN59JNZJKSTLNK21D7
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 670/1099, 2F736XBAT2D5C21YUTUQ3JG55F340U
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 671/1099, 2UVP8PJWKUDDX9PMS4U920B66A4J8M
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 672/1099, 2ZSA2SEIUUU0P0TV9OVILS8SEBIQQV
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 673/1099, 2TYW40SPW1INBTJ9FIA3QAB6NW2E1C
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 674/1099, 2DS6X3YOCCF0118VM3KIQIIXAXKQRW
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 675/1099, 2G2PFE4EGDHDBE8WXW0N2W6HQGMJ9B
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 676/1099, 2SST2D5NQYN54FTB8UWT1MNC8FS95G
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 677/1099, 2N2W4ZMAZHHRGXI1P2ENYRH1WY4JAQ
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 678/1099, 2C914IXKO2L9RTHNLOXX6YOCOWGBCZ
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 679/1099, 2DO18N46UXFC2G881SKNGSNTWZ3QSK
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 680/1099, 283FQ0ONNVRHQWKZYS7RE76N7Q1LU6
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 681/1099, 2IANQQ7Q6705Q2NNC5S2WQC193XBVZ
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 682/1099, 236FXRDS4IC13AGYMX6M41A2UCEYV0
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 683/1099, 2FILWSBRI8IU0E15YMAHVTLBF2GE2T
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 684/1099, 29JCSTMOFXRDHGLNQSPDQXJFYIHQT9
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 685/1099, 22DWJ5OPB0YV5BB9BA27HP9UFII5XU
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 686/1099, 22G58B727M0I5RNS2FXYISVFGCZBW9
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 687/1099, 2XANTL0XULRGC5EUS0DD05FPJ4MO27
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 688/1099, 2NCXFCD45XCEIZG3C7BIQ3TG1LGYWA
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 689/1099, 2HZFL42J1LY5XNADW0RIJFKHPIMO3I
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 690/1099, 26R746OQ1SNQFJTHWEW1TKCN3IIO43
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 691/1099, 2Z7DOBDDP8PJLWXO2MOME3Q3LGGE34
